"","...1","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","rank","Y"
"13728","pgm1",550.454294169412,0.0151587511061005,0.129126172042111,0.117394877168332,0.906547143431132,0.968330872809393,"ENSDARG00000105355",1.09811224414817,"565849"
"13729","ror1",50.7334486117783,-0.429789810962435,0.281670600506243,-1.52585967506009,0.127044815193117,0.392104650964652,"ENSDARG00000039843",1.06321537923312,"100006417"
"13730","ak4",645.959703793011,-0.488688389957916,0.111680160555963,-4.37578516654295,1.20996141083554e-05,0.00053980176226473,"ENSDARG00000015128",10.3223369977416,"556837"
"13731","shroom2a",737.038842998208,-0.238566394126233,0.0886722599546975,-2.69042871184422,0.00713602796296247,0.0663983551128734,"ENSDARG00000009534",3.94259896513553,"562615"
"13732","lrrc7",7091.20437862716,-0.105216824120252,0.0662438130795866,-1.58832680712148,0.112212458742301,0.365912794504506,"ENSDARG00000010078",1.18736125157411,"368645"
"13733","lrrc40",213.023877659122,-0.0271157379226394,0.138379596843035,-0.195951849414599,0.844647853880679,0.947071671788426,"ENSDARG00000007245",-0.831164520544775,"792196"
"13734","mfi2",68.4195282961153,0.269960278642706,0.275995711866398,0.978132148565363,0.328008969419985,0.636651537317955,"ENSDARG00000012827",2.11471432517924,"436639"
"13735","atp1b1a",503.960645284138,0.0451143510269361,0.132197435389969,0.341264948853609,0.732904132498591,0.900973278064283,"ENSDARG00000101826",1.310740373509,"564533"
"13736","LOC101885921",12.5949457218375,-0.326867248405389,0.553339278055227,-0.590717596542579,0.554709655711491,0.805899024073757,"ENSDARG00000007812",-0.410689555015148,"492359"
"13737","amotl2a",275.709457128869,0.655911656574741,0.120488608053656,5.44376490997928,5.21660580072607e-08,5.83241975378739e-06,"ENSDARG00000087327",17.7688337832948,"561475"
"13738","cep63",43.9151225114979,0.198673849909441,0.299982185336846,0.662285494341448,0.507788271424168,0.778477246863067,"ENSDARG00000101135",1.67769070681924,"360139"
"13739","im:7152348",21.6956814983644,-0.414943231957228,0.409605144617261,-1.01303227610814,0.311044744479843,0.621883641441396,"ENSDARG00000045935",0.167818504226078,"550458"
"13740","rab6ba",1659.55110229523,-0.00309063931285861,0.124182239157377,-0.0248879335227786,0.980144351908344,0.992595097569391,"ENSDARG00000078640",-0.979944579700872,"561901"
"13741","slco2a1",43.7106115019987,0.345889481703928,0.301232602187857,1.14824716578394,0.250866543302454,0.557427161657028,"ENSDARG00000016994",2.38283418124314,"436908"
"13742","ryk",194.06923703175,-0.128536870231643,0.151475404196363,-0.848565949789551,0.39612286066281,0.695053471111319,"ENSDARG00000014083",-0.0739691383524766,"567899"
"13743","sned1",40.7704932605364,0.20438556149457,0.30817490156091,0.663212871844379,0.507194228784426,0.778329161897968,"ENSDARG00000055900",1.67886125450346,"393851"
"13744","crocc2",62.4202597284198,-0.546216071942275,0.260470908652044,-2.09703292689761,0.0359906606637684,0.187372161820232,"ENSDARG00000040002",2.32449580018921,"796461"
"13745","klhl30",15.1446635457377,-1.04992483691805,0.502444866854677,-2.08963193014712,0.0366508759704513,0.189251045281384,"ENSDARG00000075812",2.30631794996781,"100334900"
"13746","espnla",31.0111272293752,-0.669062058759978,0.398222120223374,-1.68012278771627,0.0929334280560304,0.327508617496708,"ENSDARG00000074533",1.37587186951012,"565130"
"13747","scly",151.798982920135,0.171559448103129,0.158333090519106,1.08353501811061,0.27857101627056,0.588478578079785,"ENSDARG00000018896",2.27808225653515,"559095"
"13748","kif1aa",9852.88571715881,-0.0179123123679588,0.0784116710315047,-0.228439365368987,0.819304689227696,0.9357066821351,"ENSDARG00000069998",-0.800700761605491,"793097"
"13749","dtymk",19.6674324761312,-0.379007545541345,0.411555384874775,-0.920915044415386,0.357094783371941,0.660467869173867,"ENSDARG00000093783",0.0297540327999999,"436916"
"13750","boka",81.6002128487463,0.1957416794307,0.23027410579614,0.850037735480288,0.395304106795469,0.694281235843077,"ENSDARG00000088835",1.92809991967333,"100144628"
"13751","stk25a",113.952872876062,0.601877557722412,0.207125003118755,2.90586625786229,0.00366237951034937,0.0415810468741585,"ENSDARG00000012684",6.60964220337823,"565058"
"13752","farp2",298.487540925288,-0.0495404537549645,0.125886094769004,-0.39353396295174,0.693925144480012,0.882522876601946,"ENSDARG00000076924",-0.634608814727443,"558690"
"13753","hdlbpa",1718.83584144331,-0.283623992866044,0.0852253051442638,-3.32793167928168,0.000874933205164444,0.0145976116923524,"ENSDARG00000045557",6.04136301147539,"394079"
"13754","sox14",333.316721554525,0.159146895325706,0.142531805867419,1.11657110044437,0.264177753958946,0.572640181651641,"ENSDARG00000053293",2.33113309195705,"100001241"
"13755","dzip1l",23.5257354730904,0.151294671768515,0.461144980529274,0.328084828322036,0.742847524931614,0.904789125054802,"ENSDARG00000019581",1.29726447075919,"405814"
"13756","ccbl2",75.9541442236567,-1.33454085195597,0.548831401609728,-2.43160440171927,0.0150321154447464,0.107672656192265,"ENSDARG00000078551",3.19756633696789,"445089"
"13757","lrrc8c",51.0938632759841,0.455511853503637,0.295723436532225,1.54033058334895,0.123479792564825,0.386633448850517,"ENSDARG00000076933",3.09167775925869,"567746"
"13758","lrrc8db",538.028464048201,-0.401709543217462,0.0928609563365852,-4.32592511497964,1.51893022034359e-05,0.000646197320654757,"ENSDARG00000062537",10.0949191803028,"564996"
"13759","znf326",22.84977411152,0.292780421463168,0.443800285655266,0.659712106834003,0.509438595885906,0.77954799765711,"ENSDARG00000100867",1.67444595196127,"64610"
"13760","si:ch73-389b16.2",1639.654995288,0.199282294216892,0.0681231719366147,2.92532318375185,0.00344098659036758,0.0396318656538819,"ENSDARG00000058020",6.67199704919049,"445244"
"13761","LOC100007492",37.9401525901689,-0.383149737613935,0.307474341327621,-1.24611938661145,0.212720568478479,0.514842178408315,"ENSDARG00000027957",0.547775859624846,"322121"
"13762","aanat1",10.9946235402195,-0.459885734651051,0.559380401023933,-0.822134157380631,0.411000547129095,0.706477435099762,"ENSDARG00000013023",-0.110839266727555,"558005"
"13763","LOC794378",11.728507101165,-1.533649542538,0.672281073977262,-2.28126240928488,0.0225329236995677,0.139596884899695,"ENSDARG00000008188",2.79277776377984,"561639"
"13764","acox1",455.557326966247,-0.0548847900297122,0.145750422920072,-0.376566934970819,0.70649546394171,0.888227683781856,"ENSDARG00000012281",-0.652561502657163,"794778"
"13765","evpla",22.6633017231202,0.278381717507588,0.448214102724092,0.621090938048757,0.534539791311604,0.795045555928745,"ENSDARG00000040246",1.62634910542905,"324849"
"13766","srp68",363.613734625129,-0.0308910862937526,0.10825703396973,-0.285349461009528,0.775376422817655,0.918328477627784,"ENSDARG00000037121",-0.745593339315303,"393107"
"13767","polg2",47.4649195560248,0.0185595855844905,0.255752513270221,0.07256853646197,0.942149464949482,0.97941087019573,"ENSDARG00000011163",1.05959134931755,"565206"
"13768","nol11",220.284253063795,0.0921721995963205,0.135047491208513,0.68251693364675,0.494912138935666,0.76944272539419,"ENSDARG00000074903",1.70337502926759,"561242"
"13769","si:ch211-174j14.2",90.3031449001863,-0.346009291411577,0.198093075848131,-1.74670058471325,0.0806892889148757,0.301903650078245,"ENSDARG00000074850",1.51714943971631,"678534"
"13770","zmp:0000000634",114.206997874299,-0.237028922589462,0.182163351383915,-1.30118885488616,0.19319381919968,0.491590600727911,"ENSDARG00000006494",0.64406134943555,"798983"
"13771","LOC101883911",14.9488518386595,0.618964168331692,0.54116606473617,1.14376012958878,0.252723128942815,0.559113331599354,"ENSDARG00000070780",2.37546074149968,"563527"
"13772","plxnb1b",873.096149800239,-0.10450821705263,0.100867444392782,-1.03609462579096,0.300157999192692,0.610572118171423,"ENSDARG00000061093",0.203446278989092,"563249"
"13773","si:dkey-19e4.5",978.683557102919,-0.111601099476124,0.0816897722868043,-1.36615755377924,0.171889516958535,0.46379809784296,"ENSDARG00000009252",0.760903351823836,"565192"
"13774","setd5",1509.21812655181,-0.0446520239285262,0.108491956586421,-0.411569901893674,0.680654696111632,0.876296289050262,"ENSDARG00000032039",-0.615299844403997,"327168"
"13775","lhfpl4a",965.249043068778,0.159311945543989,0.0856682473341958,1.85963820320154,0.0629367304830426,0.260616054683168,"ENSDARG00000035625",3.76562533526263,"503534"
"13776","mtmr14",321.760767106756,-0.174363870939556,0.126639198738714,-1.37685544978303,0.168556943242052,0.45889533946344,"ENSDARG00000045555",0.780481644189958,"100002007"
"13777","rhebl1",249.192231593454,-0.42376286623673,0.131812535119092,-3.21489049470038,0.00130494292377359,0.0193901405594105,"ENSDARG00000033757",5.64159597573591,"561871"
"13778","ppp1r12c",638.463939179666,-0.369930907726154,0.10285568786508,-3.59660136842805,0.000322401979177732,0.0069711824176921,"ENSDARG00000043713",7.0397114084619,"393746"
"13779","si:dkey-43k4.3",62.5285772547827,-0.00285082622166951,0.227020614882317,-0.0125575654138164,0.989980775761737,0.996502388250286,"ENSDARG00000096849",-0.989930245535471,"393358"
"13780","micall1a",230.88248614814,0.0835821020424791,0.155550309766764,0.537331633526184,0.591038558261209,0.827148671109447,"ENSDARG00000055912",1.52587402129948,"552915"
"13781","psmd12",228.327448497572,0.208925829271572,0.139244401059875,1.50042535054414,0.133504256923063,0.403005580410504,"ENSDARG00000079777",3.01362191458607,"336231"
"13782","cacng4a",33.9031511839148,0.242024676108704,0.334076541705732,0.724458756885386,0.468784138640037,0.748226494263904,"ENSDARG00000007034",1.75761287525068,"394046"
"13783","cacng5a",36.3700672968083,1.21197882890699,0.327759541156176,3.69776826215866,0.000217503311399042,0.00528564536626958,"ENSDARG00000058325",9.43329648272825,"555297"
"13784","slc19a1",365.9444840715,0.0371212188835949,0.126439907886862,0.293587835549602,0.769072872185107,0.9153127307831,"ENSDARG00000086879",1.26256955169683,"556696"
"13785","LOC108190395",14.519753988822,-0.497608547205726,0.508289871304289,-0.978985762452527,0.327587014366449,0.636161353042069,"ENSDARG00000104221",0.116001566474908,"436987"
"13786","nomo",440.937201252903,0.183870951547246,0.100935524641688,1.82166736835193,0.0685054721209512,0.274367751955426,"ENSDARG00000076228",3.6808416519272,"751733"
"13787","unc80",5345.62569907532,0.067717973448693,0.0984327300176655,0.687961955708633,0.491476739331683,0.767085247904812,"ENSDARG00000102634",1.71034066639136,"100006888"
"13788","psmb3",194.031267016759,0.0664523205617839,0.152574420390416,0.435540376897661,0.663170237827285,0.866017051477284,"ENSDARG00000032799",1.41072355278552,"140620"
"13789","zgc:161969",227.793528475798,-0.288509744784964,0.149896336777151,-1.92472845559854,0.0542633386190852,0.240215494186274,"ENSDARG00000089799",1.91390644362056,"559010"
"13790","slc19a2",112.224964245024,-0.686783020703392,0.210496675624008,-3.2626787034401,0.00110364566050408,0.0170627713583497,"ENSDARG00000078541",5.80913634233415,"445037"
"13791","ccdc80l1",23.3511153637942,-0.353620893902408,0.427195053419981,-0.827773849606725,0.407798586994818,0.704086147941335,"ENSDARG00000012468",-0.103018114205716,"192298"
"13792","pimr197",17.7573320661115,-0.935937436057637,0.572426072090792,-1.63503635087604,0.102041427558737,0.345591358647396,"ENSDARG00000093359",1.28237639561884,"100002110"
"13793","st6gal2b",104.500422561695,-0.0169747023731924,0.204714096424667,-0.0829190694224568,0.933915891049579,0.976577232864847,"ENSDARG00000053127",-0.9316311027823,"386850"
"13794","tgfbrap1",159.10674285933,0.374443896841713,0.165785817082393,2.25860030388257,0.0239082589031107,0.144871723478995,"ENSDARG00000075325",4.73353131893744,"678652"
"13795","mrps9",73.411308847318,-0.136915019432096,0.232560070309095,-0.588729695730324,0.556042614020058,0.806699200229933,"ENSDARG00000059553",-0.413089656252417,"100535934"
"13796","LOC103911188",15.476699309162,-0.301147490446928,0.537763763192466,-0.559999596587075,0.575479712862644,0.818379330938853,"ENSDARG00000018600",-0.447448697233773,"323003"
"13797","pou3f3b",809.212572537953,0.145278734017263,0.121775716178822,1.19300250145052,0.232868393386071,0.538309992577785,"ENSDARG00000074451",2.45728182024888,"406805"
"13798","si:ch73-30b17.2",330.171616504533,0.0471916368506153,0.11719690810383,0.402669640472136,0.687191270858647,0.879377585801032,"ENSDARG00000062651",1.37514261086854,"560911"
"13799","inpp4ab",1692.13649352848,-0.610889080753224,0.236425609198946,-2.58385325863399,0.00977033538857476,0.0810261735345575,"ENSDARG00000074378",3.62840448510573,"100332730"
"13800","cdk5r2a",610.409265552543,0.605554948655569,0.144674310494466,4.18564254141533,2.84360552665701e-05,0.00105976323042242,"ENSDARG00000052154",11.4678526663566,"568129"
"13801","wnt6a",40.5647488946764,0.16571373967445,0.317096857604267,0.522596600062366,0.601255007034253,0.833262507091455,"ENSDARG00000062024",1.50873612988914,"393167"
"13802","chpfb",127.702080937461,0.230824982039499,0.180519865624514,1.27866803601339,0.20101398021492,0.500787002883256,"ENSDARG00000019951",2.60438082003372,"334550"
"13803","asic4b",70.2735392602781,-0.0872535099693782,0.239938200548934,-0.363649930564446,0.716119436583836,0.892217570782171,"ENSDARG00000017386",-0.666091684938401,"570789"
"13804","gmppab",27.0999642544698,-0.296890711775243,0.405300169390366,-0.732520571658809,0.463850891254214,0.744636666492727,"ENSDARG00000002986",-0.231807866542945,"321166"
"13805","fmnl2b",927.451557847203,0.0524087594064155,0.0987240525380386,0.530861102832283,0.59551503396771,0.829973289316315,"ENSDARG00000004880",1.51832864454792,"100004555"
"13806","arl6ip6",25.6477137039811,-0.207367671724276,0.361762988355391,-0.5732141717067,0.566499690048767,0.812953456935737,"ENSDARG00000003382",-0.431721254352089,"449532"
"13807","kcnj3b",995.581260669661,-0.141955271352988,0.137217214290533,-1.03452961122227,0.300888641101815,0.611135043304713,"ENSDARG00000035398",0.201015045803393,"286830"
"13808","ino80db",478.895104418771,-0.0973289002623006,0.102358918386735,-0.950859014498088,0.341675949894514,0.648346291758855,"ENSDARG00000010108",0.0738925060238789,"101882850"
"13809","ndufs1",246.632576654233,0.442276383259261,0.148899751278444,2.9702963199193,0.00297512620936765,0.0358894172203718,"ENSDARG00000042056",6.81746881756753,"100009653"
"13810","eef1b2",199.466333113767,0.392405952014901,0.175805968339937,2.23203999113471,0.0256123199456997,0.15144388859218,"ENSDARG00000038868",4.66468179538035,"792085"
"13811","zdbf2",152.708307737214,-0.367831478581378,0.16045304003479,-2.29245565245522,0.0218793637917416,0.136610831115509,"ENSDARG00000051970",2.82221137901099,"405766"
"13812","adam23a",3931.82759148879,0.0807095612102742,0.106960772169224,0.754571602031657,0.450506068162838,0.734525988425555,"ENSDARG00000058237",1.79738373218464,"327515"
"13813","dytn",125.163498250787,-1.14679070712391,0.295190754798706,-3.88491403772426,0.000102366101697858,0.00291005401663865,"ENSDARG00000036483",8.18695493827093,"100538060"
"13814","casp8l1",25.766895754734,-0.150739117579987,0.929705251223401,-0.16213645925053,0.871198395702512,0.956487263253773,"ENSDARG00000074262",-0.86211445115479,"100334940"
"13815","l3hypdh",39.5859156928887,-0.505143354348446,0.90601845680808,-0.557542013137432,0.577157162551512,0.819250753427181,"ENSDARG00000019778",-0.450359329209717,"797793"
"13816","casp8",14.9736641551658,-0.29626935931562,0.508164017775103,-0.583019161043274,0.559880401378614,0.808749447617341,"ENSDARG00000092445",-0.419967912971198,"550429"
"13817","pnkd",211.437177880649,-0.0480150051480343,0.174207288579892,-0.275619955625534,0.782839980773862,0.921437532897004,"ENSDARG00000044199",-0.755173029295158,"100149834"
"13818","tmbim1a",170.584389410046,-0.00658863846559378,0.151815495998948,-0.0433989852105705,0.965383486625389,0.987348019368052,"ENSDARG00000052966",-0.964770138882907,"100007321"
"13819","si:ch73-71c20.5",28.8090547955032,0.646967051357235,0.367038326668708,1.76266892133364,0.0779563453877753,0.296619122023293,"ENSDARG00000030972",3.55160628348449,"406367"
"13820","mcm6",30.7448173133992,-1.50039445565471,0.381185229986144,-3.93612957067946,8.28062763616947e-05,0.00246539299833098,"ENSDARG00000063182",8.3990066979761,"436791"
"13821","cxcr4a",11.0664901001601,1.43885991738001,0.579951813591074,2.48099908244197,0.0131014710331855,0.0985499823147769,"ENSDARG00000076584",5.3350307624698,"561895"
"13822","ical1",450.538460603092,0.193669085135022,0.125159015418734,1.54738421748588,0.121770624665592,0.38344258524271,"ENSDARG00000016132",3.10561612959552,"30612"
"13823","fam117ba",2028.84235841493,0.112507836013749,0.0656355254806454,1.71413019382203,0.08650481762302,0.313805019446611,"ENSDARG00000052155",3.4475551715314,"406803"
"13824","bmpr2a",1507.29995528465,0.0161003325586938,0.0793675506704614,0.202857873560232,0.839246121652893,0.944482752511943,"ENSDARG00000052957",1.17525126433864,"565113"
"13825","dock9b",805.827080649785,-0.368068310556006,0.0889853841884609,-4.13627826538884,3.52984113211232e-05,0.00124948198838632,"ENSDARG00000016526",9.25167260010511,"445151"
"13826","slc15a1b",33.4660300457553,-0.177534180319754,0.380123799704535,-0.46704305402016,0.640469075145046,0.854333971676018,"ENSDARG00000023217",-0.554445558823754,"100034432"
"13827","stk24b",276.604331116399,-0.0568401153923695,0.113680788041424,-0.499997549028757,0.617076803257014,0.841268819201622,"ENSDARG00000073857",-0.517238215712931,"100007373"
"13828","nr4a2b",29.397857663664,0.834958021957742,0.383890936909222,2.17498758548495,0.0296310467077047,0.164491332858757,"ENSDARG00000010246",4.51893259207715,"572355"
"13829","gpd2",216.886585391317,-0.0449106771843588,0.138296619097132,-0.324741685498588,0.745376582558348,0.905845294311904,"ENSDARG00000033666",-0.706134291629563,"792692"
"13830","si:dkey-276j7.1",1487.40485983651,-0.124078700180242,0.0729194617791473,-1.70158551850042,0.0888330941026479,0.318506768374297,"ENSDARG00000078283",1.42099601707633,"403060"
"13831","tanc1a",991.787886998599,0.270612867212243,0.0804575550904689,3.36342394331964,0.000769820451504766,0.0134287973230208,"ENSDARG00000040245",8.16935325017114,"368632"
"13832","wdsub1",322.027450860146,-0.174071224551527,0.128626244759625,-1.35331032074231,0.175956513413779,0.468535961364371,"ENSDARG00000088581",0.737518397350242,"79376"
"13833","baz2ba",3168.93323766526,-0.138869554408261,0.0652769680119126,-2.12738977678802,0.033387710869302,0.177860856042859,"ENSDARG00000074794",2.39956738475014,"114467"
"13834","39142",785.405558798453,0.240806143313652,0.087015339578915,2.76739876530922,0.00565055918286626,0.0567097171193408,"ENSDARG00000060102",6.17600076830223,"494034"
"13835","fam171b",1839.55713861638,-0.126666575426314,0.075506634853647,-1.67755556411472,0.0934338936938488,0.328703736525405,"ENSDARG00000074581",1.37050111206065,"566485"
"13836","zswim2",53.1549685041518,-0.294855471448385,0.302566276076216,-0.974515320319808,0.329800736038994,0.638702339773566,"ENSDARG00000068233",0.109266637085344,"573769"
"13837","gulp1b",76.475172646816,-0.378373774698919,0.234657973195418,-1.61244797927159,0.106864491372619,0.3553622259355,"ENSDARG00000044938",1.23619368289763,"497350"
"13838","col5a2b",33.4324394496189,-0.413978487863816,0.3167161441426,-1.30709626117898,0.191180020924401,0.490002357236486,"ENSDARG00000032389",0.654539776897832,"554171"
"13839","senp2",274.163660559446,0.224926548905572,0.137709266757614,1.63334359554373,0.102396752702063,0.346264672393615,"ENSDARG00000079248",3.27890027877348,"562370"
"13840","zgc:112416",19.7734657239028,0.152065932981741,0.395637209130663,0.384357005540192,0.700713862281019,0.885290359861234,"ENSDARG00000067813",1.35565566032622,"556393"
"13841","pcnt",715.058810777441,-0.209365388793346,0.0942648886141153,-2.22103258033231,0.0263487547747767,0.153761214891968,"ENSDARG00000003757",2.63633426223564,"751676"
"13842","atg9a",806.076613219185,-0.162746367125776,0.0774226679770445,-2.10205061874166,0.035548841922821,0.185916590272917,"ENSDARG00000033370",2.33684769927416,"100151129"
"13843","myo10l1",1334.44403834945,0.0941336564977999,0.117838423855115,0.798836690259361,0.424385112751441,0.715148003621948,"ENSDARG00000013613",1.85711395120007,"100535478"
"13844","pttg1ipa",15.4335820138642,-0.0065222290016587,0.498242014650814,-0.0130904837606473,0.989555603408089,0.996183789617367,"ENSDARG00000101109",-0.989500677920892,"403025"
"13845","sumo3a",1986.22371808595,0.0744214871583656,0.110424623331493,0.673957355824101,0.500338425661471,0.773215792071532,"ENSDARG00000024365",1.69247055819755,"353365"
"13846","abcc6a",104.865201975833,-0.880167014889017,0.571987839411295,-1.53878623677543,0.123856490978897,0.387283870837151,"ENSDARG00000044551",1.08863171441692,"100002625"
"13847","LOC101885660",31.194545495559,-0.657321276782613,0.630864251701864,-1.04193774652689,0.297440542319976,0.607944463714088,"ENSDARG00000099122",0.212540931718653,"373080"
"13848","coq7",33.5473100725947,-0.375177423636365,0.353723106363628,-1.06065285780534,0.288847691445181,0.59914331572937,"ENSDARG00000063375",0.241855749013974,"561095"
"13849","cycsb",88.9982132590492,0.701421298331707,0.238527719729483,2.94062802900726,0.00327547609143231,0.0383519346184565,"ENSDARG00000094896",6.72129204903061,"564953"
"13850","mtx2",147.837203014048,0.567143057418031,0.152042148933762,3.7301699653371,0.000191350644176545,0.00482109732690507,"ENSDARG00000059900",9.56140297961511,"30176"
"13851","lnpb",128.645343263126,0.325233112901683,0.21098090790464,1.54152864414009,0.123188177047382,0.386049976814356,"ENSDARG00000061817",3.0940421980122,"555382"
"13852","atp5g3b",295.853578691313,0.395759552778726,0.143305983324715,2.76164011855653,0.00575118327773439,0.0574053873601186,"ENSDARG00000053939",6.15834965791214,"100536352"
"13853","chrna1",14.3709540683686,-0.509227304780543,0.690043866106705,-0.737963671286078,0.46053652551543,0.7422341330624,"ENSDARG00000061490",-0.224636890647987,"565498"
"13854","wipf1b",240.740098487526,-0.461166474794493,0.164855743048214,-2.79739405050402,0.00515166602490057,0.0534410964572058,"ENSDARG00000053961",4.26843511664064,"100330841"
"13855","gpr155b",230.580873187127,0.11777684735131,0.130930192508411,0.899539251374307,0.36836549835663,0.67073979919237,"ENSDARG00000045694",1.99867963165597,"322106"
"13856","ola1",168.094862352791,0.0268142095895031,0.147333446764075,0.181996757548479,0.855585270508985,0.95152386752383,"ENSDARG00000079244",1.15596951731597,"334166"
"13857","sp3b",945.289012588435,-0.180436697367278,0.0950513767514164,-1.89830703703709,0.0576556475172046,0.248782973112365,"ENSDARG00000011783",1.85326707492793,"558139"
"13858","si:dkey-34m19.3",137.101374366223,0.154789648011185,0.170912724959414,0.905664853497255,0.36511327073858,0.667762293143779,"ENSDARG00000070441",2.00754764275166,"794549"
"13859","dnah9l",56.6097697491557,-0.378020311237663,0.277377620931909,-1.36283637435357,0.172934084568603,0.464876026191161,"ENSDARG00000042892",0.754844771142973,"30250"
"13860","kcnh7",1351.96571556489,-0.0826846509573929,0.0688719190496736,-1.20055680309644,0.229923165889227,0.535352498394919,"ENSDARG00000020847",0.47001008722105,"569499"
"13861","LOC101884757",159.906336401157,-0.107678415366353,0.155412215338932,-0.692856833238758,0.488399401708244,0.764755886398152,"ENSDARG00000076573",-0.283378238250066,"336231"
"13862","cobll1a",81.3783903767036,-0.171136077822408,0.218898743523456,-0.781804751675378,0.43432932810532,0.722276985922508,"ENSDARG00000043361",-0.16604778787871,"564235"
"13863","scn1lab",3151.496781971,0.0257005841706139,0.0676907375786795,0.379676527246304,0.704185546240402,0.887080737905255,"ENSDARG00000056262",1.35071339754936,"767706"
"13864","xirp2a",70.6350630074486,-0.732873466414115,0.305533405032327,-2.39866886678586,0.0164547873741456,0.114299498477533,"ENSDARG00000052950",3.10713881832662,"561459"
"13865","b3galt1a",656.610687530379,-0.0238958470093217,0.125407949631096,-0.190544914254753,0.848882151337702,0.949381099538158,"ENSDARG00000002792",-0.836165088904864,"558525"
"13866","atp7b",54.9913315142692,-0.465877791610506,0.268756177279184,-1.73345891553798,0.0830141337690874,0.306637219337225,"ENSDARG00000025754",1.48874439930807,"550541"
"13867","htr2ab",99.4958310088215,-0.192661078639905,0.223647786108343,-0.861448628633295,0.38899100302369,0.689610223281884,"ENSDARG00000098820",-0.0558009358950384,"436830"
"13868","sucla2",510.320574195918,0.232187719685283,0.103212735610898,2.24960338771185,0.0244741332182,0.147326889917569,"ENSDARG00000000019",4.71013850617941,"58016"
"13869","nudt15",16.7894439264481,0.219769574063741,0.502345634214784,0.437486780207143,0.661758361313747,0.865169434085481,"ENSDARG00000104173",1.41285480279986,"394161"
"13870","itm2ba",2688.7484235802,0.397164003202482,0.104185819728546,3.81207350709804,0.000137805878248903,0.00371043844871056,"ENSDARG00000015374",9.88966454246505,"556409"
"13871","abi2b",1815.36876805468,0.054611591016798,0.074372326148717,0.73429989143536,0.462765984062451,0.743857709525608,"ENSDARG00000031228",1.7705337866611,"563742"
"13872","cyp20a1",72.8463510570416,-0.0992017286139262,0.224118003124951,-0.442631681661999,0.658032165179385,0.86320496191747,"ENSDARG00000069261",-0.581498534399778,"556124"
"13873","tmem237b",42.5066065614815,-0.40921101468126,0.303497697903482,-1.3483167006143,0.177556542898768,0.470408533053804,"ENSDARG00000076900",0.728466169251079,"100034533"
"13874","si:ch73-272h16.4",19.2240471324706,0.315543187616781,0.417038289744493,0.756628816529304,0.449272272138217,0.733839006112345,"ENSDARG00000100055",1.80012617827974,"564552"
"13875","als2b",698.939229582291,0.0690445068124691,0.0999710689685204,0.690644878811993,0.489788736962436,0.766283369718055,"ENSDARG00000025094",1.7137811299052,"368348"
"13876","cdk15",1531.82336120313,-0.0264860030525109,0.0857511325267046,-0.308870591817112,0.757419968054494,0.911289536367927,"ENSDARG00000005058",-0.722162600086403,"793308"
"13877","fzd7b",38.8167306807507,0.238252204630291,0.304353950231313,0.782812920447447,0.433736979133486,0.721950004483624,"ENSDARG00000045513",1.83531696746045,"266599"
"13878","sumo1",164.953142483367,0.217143417029944,0.142328025373107,1.52565467314474,0.127095888423607,0.39213027261236,"ENSDARG00000089172",3.06281345045547,"556499"
"13879","nop58",74.1056066175781,-0.189447539936263,0.230530249526411,-0.821790373824923,0.411196213285539,0.706559250942145,"ENSDARG00000060362",-0.111315226180469,"100005716"
"13880","wdr12",64.3775277038421,0.0535216407323444,0.273016205276413,0.196038329219897,0.844580165635659,0.947053688667774,"ENSDARG00000094608",1.16891562049512,"557186"
"13881","ercc3",141.29487218758,0.271627822577905,0.169757389847363,1.60009424521748,0.10957767745904,0.360139145705137,"ENSDARG00000057707",3.21112159803132,"393534"
"13882","cyp27c1",78.4129804153437,-0.682667204582171,0.308936560570456,-2.2097326497117,0.0271237223872079,0.155975709149147,"ENSDARG00000096214",2.60734656916322,"797788"
"13883","map3k2",756.300082358357,-0.0732962908534711,0.099258041878372,-0.738441837723197,0.46024599870684,0.742157297712481,"ENSDARG00000045951",-0.224005847354726,"492472"
"13884","si:ch211-113j14.1",109.138826264812,0.730257636254118,0.185682593662374,3.9328276380173,8.3952436691769e-05,0.00248683663841725,"ENSDARG00000102937",10.3852601493495,"100149562"
"13885","nabp1b",15.0565895440944,-0.682701051338278,0.687802811968246,-0.992582524320642,0.320913444643224,0.631766042621662,"ENSDARG00000071025",0.136583835068291,"449616"
"13886","usp40",279.741017695849,-0.317412517320211,0.142234238808352,-2.23161820936727,0.0256402070996806,0.15154591274014,"ENSDARG00000098511",2.66359356975166,"101885019"
"13887","ube2g2",106.962183703935,0.433893285272761,0.203657927189814,2.13050035056265,0.0331303269007494,0.177055573900362,"ENSDARG00000035129",4.40730619550653,"569092"
"13888","fopnl",38.0463576046018,0.0323861713491703,0.302197920335932,0.107168743296343,0.914655111825526,0.970651735445783,"ENSDARG00000010442",1.08920821172808,"324261"
"13889","myh11a",198.157620880673,0.402006707465697,0.140137778892653,2.86865333989372,0.00412223328025458,0.0452166861183087,"ENSDARG00000007315",6.49136020416702,"100332580"
"13890","rasal3",32.6674890774853,0.830646998710714,0.396293262937404,2.09604118059892,0.0360785380324525,0.187457090780122,"ENSDARG00000074634",4.32205710477352,"564728"
"13891","si:dkey-217d24.6",482.074800886993,-0.353746523615599,0.0969701077764129,-3.64799557025598,0.000264294193947291,0.00612667317072198,"ENSDARG00000091879",7.23844770425597,"564395"
